ENTREZ_GENE_ID	HUGO_GENE_SYMBOL	GENETIC_ENTITY_ID	TYPE
100422545	HIRAP1	31880	pseudo
100422546	XRCC6P4	31881	pseudo
100422547	SLC16A1P1	31882	pseudo
100422548	LOC100422548	45309	pseudo
100422549	LOC100422549	45310	pseudo
100422550	SLC5A4P1	31883	pseudo
100422556	LOC100422556	45311	pseudo
100422558	SMG1P6	31884	pseudo
100422559	LOC100422559	45312	pseudo
100422561	LOC100422561	45313	pseudo
100422562	LOC100422562	45314	pseudo
100422564	LOC100422564	45315	pseudo
100422580	LOC100422580	45316	pseudo
100422581	DFFBP1	31885	pseudo
100422582	ELOCP31	31886	pseudo
100422587	LOC100422587	45317	pseudo
100422588	MGAT2P1	31887	pseudo
100422589	MGAT2P2	31888	pseudo
100422591	SDHCP3	31889	pseudo
100422593	LOC100422593	45318	pseudo
100422595	PCMTD1P3	31890	pseudo
100422598	SDHCP4	31891	pseudo
100422600	SDHCP1	31892	pseudo
100422602	ST13P14	31893	pseudo
100422603	ST13P15	31894	pseudo
100422604	LOC100422604	45319	pseudo
100422605	ST13P16	31895	pseudo
100422606	SLC25A3P3	31896	pseudo
100422608	SLC25A24P2	31897	pseudo
100422610	LOC100422610	45320	pseudo
100422614	LOC100422614	45321	pseudo
100422622	LOC100422622	45322	pseudo
100422623	LOC100422623	45323	pseudo
100422624	SLC25A15P1	31898	pseudo
100422625	GOT2P5	31899	pseudo
100422627	LOC100422627	45324	pseudo
100422628	LOC100422628	45325	pseudo
100422633	LOC100422633	45326	pseudo
100422634	CASP1P3	31900	pseudo
100422635	SLC25A15P3	31901	pseudo
100422636	SLC25A15P4	31902	pseudo
100422637	LOC100422637	45327	pseudo
100422638	LOC100422638	45328	pseudo
100422639	LOC100422639	45329	pseudo
100422640	LOC100422640	45330	pseudo
100422641	LOC100422641	45331	pseudo
100422642	SLC25A15P5	31903	pseudo
100422644	SERPINA7P1	31904	pseudo
100422645	LOC100422645	45332	pseudo
100422646	LOC100422646	45333	pseudo
100422656	EEF1DP7	31905	pseudo
100422657	RAC1P6	31906	pseudo
100422658	RAC1P9	31907	pseudo
100422666	YWHABP2	31908	pseudo
100422669	LOC100422669	45334	pseudo
100422671	LOC100422671	45335	pseudo
100422674	YWHAQP7	31909	pseudo
100422685	LOC100422685	45336	pseudo
100422686	SLC25A6P3	31910	pseudo
100422687	LOC100422687	45337	pseudo
100422690	SLC25A6P4	31911	pseudo
100422691	ITGB1P1	31912	pseudo
100422693	LOC100422693	45338	pseudo
100422694	LOC100422694	45339	pseudo
100422695	LOC100422695	45340	pseudo
100422696	LOC100422696	45341	pseudo
100422710	LOC100422710	45342	pseudo
100422711	THAP12P2	31913	pseudo
100422712	THAP12P7	31914	pseudo
100422713	LOC100422713	45343	pseudo
100422715	THAP12P10	31915	pseudo
100422716	ST6GALNAC2P1	31916	pseudo
100422717	LOC100422717	45344	pseudo
100422730	LOC100422730	45345	pseudo
100422737	LINC02532	31917	ncRNA
100422781	LOC100422781	45346	ncRNA
100422821	MIR1273C	31918	ncRNA
100422823	MIR4300	31919	ncRNA
100422824	MIR3128	31920	ncRNA
100422825	MIR3160-2	31921	ncRNA
100422826	MIR4274	31922	ncRNA
100422827	MIR3160-1	31923	ncRNA
100422828	MIR4287	31924	ncRNA
100422829	MIR4319	31925	ncRNA
100422830	MIR3171	31926	ncRNA
100422831	MIR1302-9	31927	ncRNA
100422832	MIR3191	31928	ncRNA
100422833	MIR3188	31929	ncRNA
100422834	MIR1302-10	31930	ncRNA
100422835	MIR3183	31931	ncRNA
100422836	MIR3180-3	31932	ncRNA
100422837	MIR1193	31933	ncRNA
100422838	MIR3195	31934	ncRNA
100422839	MIR3119-1	31935	ncRNA
100422840	MIR4317	31936	ncRNA
100422841	MIR3174	31937	ncRNA
100422842	MIR3074	31938	ncRNA
100422843	MIR4293	31939	ncRNA
100422844	MIR3118-3	31940	ncRNA
100422845	MIR1233-2	31941	ncRNA
100422846	MIR3164	31942	ncRNA
100422847	MIR514B	31943	ncRNA
100422848	MIR4283-2	31944	ncRNA
100422849	MIR548T	31945	ncRNA
100422850	MIR548V	31946	ncRNA
100422851	MIR4316	31947	ncRNA
100422852	MIR4259	31948	ncRNA
100422853	MIR3182	31949	ncRNA
100422854	MIR3187	31950	ncRNA
100422855	MIR4301	31951	ncRNA
100422856	MIR3123	31952	ncRNA
100422857	MIR4318	31953	ncRNA
100422858	MIR4285	31954	ncRNA
100422859	MIR3136	31955	ncRNA
100422860	MIR4292	31956	ncRNA
100422861	MIR4306	31957	ncRNA
100422862	MIR548S	31958	ncRNA
100422863	MIR4265	31959	ncRNA
100422864	MIR544B	31960	ncRNA
100422865	MIR4320	31961	ncRNA
100422866	MIR3115	31962	ncRNA
100422867	MIR378C	31963	ncRNA
100422868	MIR4270	31964	ncRNA
100422869	MIR3152	31965	ncRNA
100422870	MIR3180-1	31966	ncRNA
100422871	MIR3117	31967	ncRNA
100422872	MIR1244-3	31968	ncRNA
100422873	MIR4297	31969	ncRNA
100422874	MIR4279	31970	ncRNA
100422875	MIR3192	31971	ncRNA
100422876	MIR3148	31972	ncRNA
100422877	MIR3202-2	31973	ncRNA
100422878	MIR3168	31974	ncRNA
100422879	MIR3124	31975	ncRNA
100422880	MIR3162	31976	ncRNA
100422881	MIR3170	31977	ncRNA
100422882	MIR3120	31978	ncRNA
100422883	MIR4325	31979	ncRNA
100422884	MIR548U	31980	ncRNA
100422885	MIR1244-2	31981	ncRNA
100422886	MIR3179-2	31982	ncRNA
100422887	MIR4280	31983	ncRNA
100422888	MIR4264	31984	ncRNA
100422889	MIR3194	31985	ncRNA
100422891	MIR4327	31986	ncRNA
100422892	MIR3157	31987	ncRNA
100422893	MIR3154	31988	ncRNA
100422894	MIR4260	31989	ncRNA
100422895	MIR4294	31990	ncRNA
100422896	MIR3140	31991	ncRNA
100422897	MIR4302	31992	ncRNA
100422898	MIR4255	31993	ncRNA
100422899	MIR3190	31994	ncRNA
100422900	MIR3158-1	31995	ncRNA
100422901	MIR3135A	31996	ncRNA
100422902	MIR3116-1	31997	ncRNA
100422903	MIR4288	31998	ncRNA
100422904	MIR3193	31999	ncRNA
100422905	MIR4311	32000	ncRNA
100422907	MIR3156-2	32001	ncRNA
100422908	MIR3129	32002	ncRNA
100422909	MIR4295	32003	ncRNA
100422910	MIR2861	32004	ncRNA
100422911	MIR500B	32005	ncRNA
100422912	MIR3200	32006	ncRNA
100422913	MIR320E	32007	ncRNA
100422914	MIR4253	32008	ncRNA
100422915	MIR3065	32009	ncRNA
100422916	MIR3201	32010	ncRNA
100422917	MIR4283-1	32011	ncRNA
100422918	MIR3167	32012	ncRNA
100422919	MIR1302-11	32013	ncRNA
100422920	MIR548X	32014	ncRNA
100422921	MIR3149	32015	ncRNA
100422922	MIR1972-2	32016	ncRNA
100422923	MIR548W	32017	ncRNA
100422924	MIR4303	32018	ncRNA
100422925	MIR4322	32019	ncRNA
100422926	MIR3137	32020	ncRNA
100422927	MIR4291	32021	ncRNA
100422928	MIR3127	32022	ncRNA
100422929	MIR4261	32023	ncRNA
100422930	MIR4330	32024	ncRNA
100422931	MIR4304	32025	ncRNA
100422932	MIR4328	32026	ncRNA
100422933	MIR378B	32027	ncRNA
100422934	MIR3143	32028	ncRNA
100422935	MIR3118-4	32029	ncRNA
100422936	MIR3153	32030	ncRNA
100422937	MIR4275	32031	ncRNA
100422938	MIR3142	32032	ncRNA
100422939	MIR3147	32033	ncRNA
100422940	MIR4305	32034	ncRNA
100422941	MIR4272	32035	ncRNA
100422942	MIR3133	32036	ncRNA
100422943	MIR3189	32037	ncRNA
100422944	MIR3186	32038	ncRNA
100422945	MIR4326	32039	ncRNA
100422946	MIR3116-2	32040	ncRNA
100422947	MIR3122	32041	ncRNA
100422948	MIR4284	32042	ncRNA
100422949	MIR3118-2	32043	ncRNA
100422950	MIR3141	32044	ncRNA
100422951	MIR3144	32045	ncRNA
100422952	MIR4271	32046	ncRNA
100422953	MIR3165	32047	ncRNA
100422954	MIR4309	32048	ncRNA
100422955	MIR4273	32049	ncRNA
100422956	MIR3180-2	32050	ncRNA
100422957	MIR3131	32051	ncRNA
100422959	MIR4268	32052	ncRNA
100422960	MIR3179-1	32053	ncRNA
100422961	MIR4315-2	32054	ncRNA
100422962	MIR4281	32055	ncRNA
100422963	MIR4290	32056	ncRNA
100422964	MIR3150A	32057	ncRNA
100422965	MIR4263	32058	ncRNA
100422966	MIR4277	32059	ncRNA
100422967	MIR3146	32060	ncRNA
100422968	MIR4251	32061	ncRNA
100422969	MIR2909	32062	ncRNA
100422971	MIR4312	32063	ncRNA
100422972	MIR3181	32064	ncRNA
100422973	MIR3169	32065	ncRNA
100422974	MIR3178	32066	ncRNA
100422975	MIR4252	32067	ncRNA
100422976	MIR4256	32068	ncRNA
100422977	MIR1184-3	32069	ncRNA
100422978	MIR3185	32070	ncRNA
100422979	MIR4324	32071	ncRNA
100422980	MIR4323	32072	ncRNA
100422981	MIR3173	32073	ncRNA
100422982	MIR4286	32074	ncRNA
100422983	MIR4314	32075	ncRNA
100422984	MIR4308	32076	ncRNA
100422985	MIR1184-2	32077	ncRNA
100422986	MIR3125	32078	ncRNA
100422987	MIR3202-1	32079	ncRNA
100422988	MIR3156-1	32080	ncRNA
100422989	MIR3155A	32081	ncRNA
100422990	MIR3134	32082	ncRNA
100422991	MIR1260B	32083	ncRNA
100422992	MIR3151	32084	ncRNA
100422993	MIR3130-1	32085	ncRNA
100422994	MIR4267	32086	ncRNA
100422995	MIR3175	32087	ncRNA
100422996	MIR4262	32088	ncRNA
100422997	MIR4257	32089	ncRNA
100422998	MIR3199-2	32090	ncRNA
100422999	MIR4278	32091	ncRNA
100423000	MIR3161	32092	ncRNA
100423001	MIR3145	32093	ncRNA
100423002	MIR3130-2	32094	ncRNA
100423003	MIR3184	32095	ncRNA
100423004	MIR4315-1	32096	ncRNA
100423005	MIR4282	32097	ncRNA
100423006	MIR3179-3	32098	ncRNA
100423008	MIR3118-1	32099	ncRNA
100423009	MIR4329	32100	ncRNA
100423010	MIR3119-2	32101	ncRNA
100423011	MIR3138	32102	ncRNA
100423012	MIR3177	32103	ncRNA
100423013	MIR4310	32104	ncRNA
100423014	MIR3196	32105	ncRNA
100423015	MIR4289	32106	ncRNA
100423016	MIR3159	32107	ncRNA
100423017	MIR3139	32108	ncRNA
100423018	MIR3156-3	32109	ncRNA
100423019	MIR4307	32110	ncRNA
100423020	MIR4258	32111	ncRNA
100423021	MIR4298	32112	ncRNA
100423023	MIR3197	32113	ncRNA
100423025	MIR3198-1	32114	ncRNA
100423026	MIR4299	32115	ncRNA
100423027	MIR4266	32116	ncRNA
100423028	MIR4254	32117	ncRNA
100423029	MIR3163	32118	ncRNA
100423030	MIR3126	32119	ncRNA
100423031	MIR4321	32120	ncRNA
100423032	MIR3121	32121	ncRNA
100423033	MIR3158-2	32122	ncRNA
100423034	MIR3199-1	32123	ncRNA
100423035	MIR4313	32124	ncRNA
100423036	MIR2355	32125	ncRNA
100423037	MIR3176	32126	ncRNA
100423038	MIR466	32127	ncRNA
100423039	MIR3132	32128	ncRNA
100423040	MIR3166	32129	ncRNA
100423041	MIR4296	32130	ncRNA
100423042	MIR4276	32131	ncRNA
100423043	MIR4269	32132	ncRNA
100423044	LOC100423044	45347	pseudo
100423046	STX8P1	32133	pseudo
100423060	ASNSP6	32134	pseudo
100423061	ASNSP3	32135	pseudo
100423062	IGLL5	32136	protein-coding
100431168	MYL6P2	32137	pseudo
100431172	KLRF2	32138	protein-coding
100431173	RNY4P16	32139	pseudo
100431174	LOC100431174	45348	pseudo
100431175	LOC100431175	45349	pseudo
100431177	BHLHB9P1	32140	pseudo
100462647	NKAIN1P1	32141	pseudo
100462648	LOC100462648	45350	pseudo
100462652	LOC100462652	45351	pseudo
100462676	RCHTS	45352	unknown
100462721	INTLQ1	45353	unknown
100462722	INTLQ3	45354	unknown
100462723	INTLQ2	45355	unknown
100462724	OFC9	45356	unknown
100462725	NAFLD2	45357	unknown
100462732	ATP6V1G1P6	32142	pseudo
100462767	ACTBP12	32143	pseudo
100462772	FTH1P22	32144	pseudo
100462776	RRAGAP1	32145	pseudo
100462780	FTLP9	32146	pseudo
100462782	MEMO1P3	32147	pseudo
100462785	MEMO1P4	32148	pseudo
100462786	FTLP18	32149	pseudo
100462787	CICP10	32150	pseudo
100462788	FTLP6	32151	pseudo
100462790	FTLP8	32152	pseudo
100462792	FTLP12	32153	pseudo
100462793	FTLP13	32154	pseudo
100462794	FTLP14	32155	pseudo
100462795	H2AFZP4	32156	pseudo
100462797	FTH1P24	32157	pseudo
100462799	FTH1P25	32158	pseudo
100462800	H2AFZP6	32159	pseudo
100462809	RSL24D1P8	32160	pseudo
100462810	RHOT1P3	32161	pseudo
100462811	RHOT1P2	32162	pseudo
100462812	FGFR3P1	32163	pseudo
100462813	RHOT1P1	32164	pseudo
100462815	FGFR3P2	32165	pseudo
100462816	FGFR3P3	32166	pseudo
100462820	USP9YP6	32167	pseudo
100462821	USP9YP7	32168	pseudo
100462824	EIF4A1P3	32169	pseudo
100462825	ATP7BP1	32170	pseudo
100462826	EIF4A1P13	32171	pseudo
100462829	GCNT1P4	32172	pseudo
100462830	EIF4A1P12	32173	pseudo
100462832	PNPLA4P1	32174	pseudo
100462833	ISCUP1	32175	pseudo
100462836	EIF3EP3	32176	pseudo
100462838	ATP6V1G1P3	32177	pseudo
100462840	ATP6V1G1P5	32178	pseudo
100462843	ATP6V1G1P4	32179	pseudo
100462844	ATP6V1E1P2	32180	pseudo
100462850	COX6B1P4	32181	pseudo
100462851	COX6B1P6	32182	pseudo
100462857	LSM6P2	32183	pseudo
100462862	ATP5MGP8	32184	pseudo
100462865	ATP5MGP6	32185	pseudo
100462866	ELOCP21	32186	pseudo
100462867	ELOCP6	32187	pseudo
100462868	ELOCP7	32188	pseudo
100462869	ELOCP8	32189	pseudo
100462870	ELOCP9	32190	pseudo
100462871	ELOCP10	32191	pseudo
100462872	ELOCP11	32192	pseudo
100462873	ELOCP4	32193	pseudo
100462874	ELOCP12	32194	pseudo
100462875	ELOCP13	32195	pseudo
100462876	ELOCP14	32196	pseudo
100462877	ELOCP15	32197	pseudo
100462878	ELOCP16	32198	pseudo
100462879	ELOCP17	32199	pseudo
100462880	ELOCP19	32200	pseudo
100462881	ELOCP23	32201	pseudo
100462886	TAF13P2	32202	pseudo
100462953	MICOS10P1	32203	pseudo
100462954	MICOS10P3	32204	pseudo
100462957	MICOS10P4	32205	pseudo
100462977	MTRNR2L1	32206	protein-coding
100462981	MTRNR2L2	32207	protein-coding
100462982	CCT5-2P	45358	pseudo
100462983	MTRNR2L3	32208	protein-coding
100462984	HSPD1P22	32209	pseudo
100462985	HSPD1P16	32210	pseudo
100462986	HSPD1P17	32211	pseudo
100462987	HSPD1P13	32212	pseudo
100462988	LOC100462988	45359	pseudo
100462989	HSPD1P20	32213	pseudo
100462990	HSPD1P21	32214	pseudo
100463285	MTRNR2L4	32215	protein-coding
100463286	CCT6P5	32216	pseudo
100463288	HSPD1P19	32217	pseudo
100463289	MTRNR2L5	32218	protein-coding
100463482	MTRNR2L6	32219	protein-coding
100463486	MTRNR2L8	32220	protein-coding
100463487	MTRNR2L9	32221	protein-coding
100463488	MTRNR2L10	32222	protein-coding
100463489	MTRNR2L11	32223	pseudo
100463498	MTRNR2L12	32224	pseudo
100463500	MTRNR2L13	32225	pseudo
100463528	LSP1P1	32226	pseudo
100498661	OSBPL9P4	32227	pseudo
100498859	LINC00881	32228	ncRNA
100499165	FGQTL1	45360	unknown
100499166	LPRS6	45361	unknown
100499167	EOE2	45362	unknown
100499168	FGQTL6	45363	unknown
100499169	FGQTL4	45364	unknown
100499171	LINC00276	32229	ncRNA
100499177	THAP9-AS1	32230	ncRNA
100499183	BAALC-AS1	32231	ncRNA
100499191	LOC100499191	45365	pseudo
100499192	LOC100499192	45366	pseudo
100499194	LOC100499194	45367	ncRNA
100499223	LOC100499223	45368	pseudo
100499227	USP2-AS1	32232	ncRNA
100499251	GMFBP1	32233	pseudo
100499252	ZBTB12BP	32234	pseudo
100499258	SNRPBP1	32235	pseudo
100499259	CKS1BP4	32236	pseudo
100499260	AMMEC	45369	unknown
100499261	BTF3P6	32237	pseudo
100499397	DYZ1L1	45370	other
100499398	DYZ1L4	45371	other
100499399	LOC100499399	45372	pseudo
100499405	LINC00987	32238	ncRNA
100499409	DYZ1L6	45373	other
100499411	DYZ1L7	45374	other
100499412	DYZ1L16	45375	other
100499416	TOMM22P1	32239	pseudo
100499417	TOMM22P2	32240	pseudo
100499418	MTCYBP1	32241	pseudo
100499435	TEX16P	32242	pseudo
100499437	DYZ1L19	45376	other
100499438	DYZ1L20	45377	other
100499442	DYZ1L23	45378	other
100499443	DYZ1L27	45379	other
100499457	MTND2P3	32243	pseudo
100499466	LINC00674	32244	ncRNA
100499467	LINC00673	32245	ncRNA
100499468	MTND1P1	32246	pseudo
100499469	MTND6P1	32247	pseudo
100499471	LOC100499471	45380	pseudo
100499481	MED13P1	32248	pseudo
100499483	CCDC180	32249	protein-coding
100499484	SUGT1P4-STRA6LP	32250	pseudo
100499485	SRIP2	32251	pseudo
100499489	LOC100499489	45381	ncRNA
100499496	LOC100499496	45382	pseudo
100499497	LOC100499497	45383	pseudo
100499532	ATPLS	45384	unknown
100499563	PTP4A1P2	32252	pseudo
100500719	LOC100500719	45385	pseudo
100500737	PPIAP20	32253	pseudo
100500773	LOC100500773	45386	pseudo
100500797	USP9YP19	32254	pseudo
100500798	USP9YP23	32255	pseudo
100500801	MIR3659	32256	ncRNA
100500802	MIR3685	32257	ncRNA
100500803	MIR3919	32258	ncRNA
100500804	MIR3654	32259	ncRNA
100500807	MIR374C	32260	ncRNA
100500808	MIR3917	32261	ncRNA
100500809	MIR23C	32262	ncRNA
100500810	MIR3620	32263	ncRNA
100500811	MIR3621	32264	ncRNA
100500812	MIR3677	32265	ncRNA
100500813	MIR3646	32266	ncRNA
100500814	MIR3616	32267	ncRNA
100500816	MIR3649	32268	ncRNA
100500817	MIR3612	32269	ncRNA
100500818	MIR3945	32270	ncRNA
100500819	MIR3609	32271	ncRNA
100500820	MIR3655	32272	ncRNA
100500821	MIR3910-1	32273	ncRNA
100500822	MIR3937	32274	ncRNA
100500823	MIR3920	32275	ncRNA
100500824	MIR3650	32276	ncRNA
100500825	MIR3660	32277	ncRNA
100500826	MIR3909	32278	ncRNA
100500827	MIR3614	32279	ncRNA
100500828	MIR3619	32280	ncRNA
100500829	MIR3943	32281	ncRNA
100500830	MIR550B2	32282	ncRNA
100500831	MIR3912	32283	ncRNA
100500832	MIR3658	32284	ncRNA
100500834	MIR3924	32285	ncRNA
100500835	MIR3907	32286	ncRNA
100500836	MIR3914-1	32287	ncRNA
100500837	MIR3606	32288	ncRNA
100500838	MIR3926-2	32289	ncRNA
100500839	MIR3686	32290	ncRNA
100500841	MIR3678	32291	ncRNA
100500842	MIR3652	32292	ncRNA
100500843	MIR3922	32293	ncRNA
100500844	MIR3664	32294	ncRNA
100500845	MIR642B	32295	ncRNA
100500846	MIR3689A	32296	ncRNA
100500847	MIR3615	32297	ncRNA
100500849	MIR3916	32298	ncRNA
100500850	MIR3682	32299	ncRNA
100500851	MIR3918	32300	ncRNA
100500852	MIR3180-4	32301	ncRNA
100500853	MIR3605	32302	ncRNA
100500854	MIR3671	32303	ncRNA
100500855	MIR3713	32304	ncRNA
100500856	MIR548Z	32305	ncRNA
100500857	MIR3939	32306	ncRNA
100500858	MIR3622A	32307	ncRNA
100500859	MIR3921	32308	ncRNA
100500860	MIR3618	32309	ncRNA
100500861	MIR3665	32310	ncRNA
100500862	MIR3648-1	32311	ncRNA
100500863	MIR548AA1	32312	ncRNA
100500864	MIR3929	32313	ncRNA
100500865	MIR3936	32314	ncRNA
100500866	MIR3941	32315	ncRNA
100500867	MIR3684	32316	ncRNA
100500868	MIR3913-2	32317	ncRNA
100500869	MIR3672	32318	ncRNA
100500870	MIR3926-1	32319	ncRNA
100500871	MIR3622B	32320	ncRNA
100500872	MIR3911	32321	ncRNA
100500873	MIR3934	32322	ncRNA
100500875	MIR3938	32323	ncRNA
100500876	MIR3675	32324	ncRNA
100500877	MIR3923	32325	ncRNA
100500878	MIR3679	32326	ncRNA
100500879	MIR3668	32327	ncRNA
100500880	MIR3662	32328	ncRNA
100500881	MIR3688-1	32329	ncRNA
100500882	MIR3667	32330	ncRNA
100500883	MIR550B1	32331	ncRNA
100500884	MIR3681	32332	ncRNA
100500885	MIR3925	32333	ncRNA
100500886	MIR3683	32334	ncRNA
100500887	MIR676	32335	ncRNA
100500888	MIR3940	32336	ncRNA
100500889	MIR3657	32337	ncRNA
100500890	MIR3611	32338	ncRNA
100500891	MIR3935	32339	ncRNA
100500893	MIR3663	32340	ncRNA
100500894	MIR3690	32341	ncRNA
100500895	MIR548AA2	32342	ncRNA
100500896	MIR3666	32343	ncRNA
100500897	MIR3617	32344	ncRNA
100500898	MIR3927	32345	ncRNA
100500899	MIR3692	32346	ncRNA
100500900	MIR3691	32347	ncRNA
100500901	MIR3928	32348	ncRNA
100500902	MIR3910-2	32349	ncRNA
100500903	MIR3913-1	32350	ncRNA
100500904	MIR3942	32351	ncRNA
100500905	MIR3661	32352	ncRNA
100500906	MIR3689B	32353	ncRNA
100500907	MIR3150B	32354	ncRNA
100500908	MIR3613	32355	ncRNA
100500909	MIR3908	32356	ncRNA
100500910	MIR3670-1	32357	ncRNA
100500911	MIR3944	32358	ncRNA
100500912	MIR3674	32359	ncRNA
100500913	MIR3714	32360	ncRNA
100500914	MIR3610	32361	ncRNA
100500915	MIR3915	32362	ncRNA
100500916	MIR3180-5	32363	ncRNA
100500917	MIR3680-1	32364	ncRNA
100500918	MIR3651	32365	ncRNA
100500919	MIR548Y	32366	ncRNA
100500920	MIR3914-2	32367	ncRNA
100500934	LOC100500934	45387	pseudo
100500938	CCDC179	32368	protein-coding
100502567	DEL15Q24	45388	unknown
100502568	STQTL21	45389	unknown
100502569	BWQTL2	45390	unknown
100502572	LOC100502572	45391	pseudo
100505383	BPIFB5P	32369	pseudo
100505385	IQCJ-SCHIP1	32370	protein-coding
100505389	DELXP21	45392	unknown
100505390	AAA2	45393	unknown
100505391	DEL6Q24Q25	45394	unknown
100505392	DEL14Q11Q22	45395	unknown
100505393	DUP16P13.3	45396	unknown
100505394	EDSS2	45397	unknown
100505474	LINC01539	32371	ncRNA
100505475	SYNE1-AS1	32372	ncRNA
100505477	LINC01602	32373	ncRNA
100505478	TEX48	32374	protein-coding
100505483	PRKAG2-AS1	32375	ncRNA
100505494	ANKRD10-IT1	32376	ncRNA
100505495	PCAT19	32377	ncRNA
100505498	LOC100505498	45398	ncRNA
100505501	LOC100505501	45399	ncRNA
100505502	LOC100505502	45400	protein-coding
100505506	BANF1P3	32378	pseudo
100505515	LINC01723	32379	ncRNA
100505518	EDNRB-AS1	32380	ncRNA
100505524	LOC100505524	45401	pseudo
100505530	LINC02520	32381	ncRNA
100505532	LINC01301	32382	ncRNA
100505534	LOC100505534	45402	ncRNA
100505536	ISM1-AS1	32383	ncRNA
100505538	RBM26-AS1	32384	ncRNA
100505540	SLIT1-AS1	32385	ncRNA
100505545	LINC01095	32386	ncRNA
100505547	LINC01208	32387	ncRNA
100505549	LOC100505549	45403	protein-coding
100505555	LOC100505555	45404	ncRNA
100505557	GSTM5P1	32388	pseudo
100505561	LINC00866	32389	ncRNA
100505566	LINC00578	32390	ncRNA
100505570	LOC100505570	45405	ncRNA
100505573	INAFM2	32391	protein-coding
100505576	LINC00672	32392	ncRNA
100505583	LINC00838	32393	ncRNA
100505585	LOC100505585	45406	ncRNA
100505588	LOC100505588	45407	ncRNA
100505591	LRRC3C	32394	protein-coding
100505592	GAPLINC	32395	ncRNA
100505601	PARD3-AS1	32396	ncRNA
100505609	LINC02053	32397	ncRNA
100505616	SNHG21	32398	ncRNA
100505619	LINC00919	32399	ncRNA
100505621	C11ORF72	32400	ncRNA
100505622	LOC100505622	45408	ncRNA
100505624	GTF3C2-AS1	32401	ncRNA
100505625	LINC02102	32402	ncRNA
100505633	LINC01133	32403	ncRNA
100505635	LOC100505635	45409	ncRNA
100505636	MALINC1	32404	ncRNA
100505641	FGD5-AS1	32405	ncRNA
100505642	LOC100505642	45410	pseudo
100505648	RAD51-AS1	32406	ncRNA
100505658	LOC100505658	45411	ncRNA
100505659	LINC00967	32407	ncRNA
100505663	LINC01370	32408	ncRNA
100505664	LOC100505664	45412	ncRNA
100505666	DCST1-AS1	32409	ncRNA
100505676	RRS1-AS1	32410	ncRNA
100505678	STARD4-AS1	32411	ncRNA
100505679	UBE2Q2L	32412	protein-coding
100505681	NAPA-AS1	32413	ncRNA
100505683	LINC01431	32414	ncRNA
100505685	LOC100505685	45413	ncRNA
100505687	LINC00888	32415	ncRNA
100505690	LOC100505690	45414	pseudo
100505692	FTO-IT1	32416	ncRNA
100505694	LOC100505694	45415	pseudo
100505696	SH3BP5-AS1	32417	ncRNA
100505702	LINC01094	32418	ncRNA
100505704	ATP5MC1P6	32419	pseudo
100505705	SDIM1	32420	protein-coding
100505711	LOC100505711	45416	ncRNA
100505715	LOC100505715	45417	ncRNA
100505716	LOC100505716	45418	ncRNA
100505718	LINC01592	32421	ncRNA
100505724	KRTAP9-7	32422	protein-coding
100505728	LOC100505728	45419	unknown
100505736	LOC100505736	45420	ncRNA
100505738	MIR4458HG	32423	ncRNA
100505739	LINC01603	32424	ncRNA
100505741	SPATA1	32425	protein-coding
